ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Republican,9/27/2020 12:00:00 AM,$0.03,$0.04,$0.03,$0.04,4
Democratic,9/27/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,10
Republican,9/28/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,100
Democratic,9/28/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,5
Republican,9/29/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.04,1367
Democratic,9/29/2020 12:00:00 AM,$0.97,$0.97,$0.96,$0.96,909
Republican,9/30/2020 12:00:00 AM,$0.04,$0.04,$0.03,$0.04,804
Democratic,9/30/2020 12:00:00 AM,$0.96,$0.98,$0.96,$0.97,1591
Republican,10/1/2020 12:00:00 AM,$0.04,$0.04,$0.03,$0.03,298
Democratic,10/1/2020 12:00:00 AM,$0.97,$0.98,$0.97,$0.98,5372
Republican,10/2/2020 12:00:00 AM,$0.03,$0.04,$0.03,$0.03,237
Democratic,10/2/2020 12:00:00 AM,$0.98,$0.98,$0.97,$0.97,1830
Republican,10/3/2020 12:00:00 AM,$0.03,$0.04,$0.03,$0.04,2
Democratic,10/3/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Republican,10/4/2020 12:00:00 AM,$0.04,$0.04,$0.03,$0.04,249
Democratic,10/4/2020 12:00:00 AM,$0.97,$0.98,$0.97,$0.97,252
Republican,10/5/2020 12:00:00 AM,$0.04,$0.04,$0.03,$0.04,475
Democratic,10/5/2020 12:00:00 AM,$0.97,$0.98,$0.97,$0.98,602
Republican,10/6/2020 12:00:00 AM,$0.04,$0.04,$0.02,$0.02,1
Democratic,10/6/2020 12:00:00 AM,$0.98,$0.99,$0.98,$0.98,2086
Republican,10/7/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,3
Democratic,10/7/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,1
Republican,10/8/2020 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,917
Democratic,10/8/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,0
Republican,10/9/2020 12:00:00 AM,$0.02,$0.03,$0.02,$0.03,1146
Democratic,10/9/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,3
Republican,10/10/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,7
Democratic,10/10/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,108
Republican,10/11/2020 12:00:00 AM,$0.03,$0.03,$0.02,$0.03,79
Democratic,10/11/2020 12:00:00 AM,$0.98,$0.99,$0.98,$0.98,1116
Republican,10/12/2020 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,98
Democratic,10/12/2020 12:00:00 AM,$0.98,$0.98,$0.98,$0.98,1
Republican,10/13/2020 12:00:00 AM,$0.03,$0.03,$0.02,$0.03,104
Democratic,10/13/2020 12:00:00 AM,$0.98,$0.99,$0.98,$0.99,654
Republican,10/14/2020 12:00:00 AM,$0.03,$0.03,$0.01,$0.03,3814
Democratic,10/14/2020 12:00:00 AM,$0.99,$0.99,$0.97,$0.97,1472
Republican,10/15/2020 12:00:00 AM,$0.03,$0.03,$0.02,$0.02,339
Democratic,10/15/2020 12:00:00 AM,$0.97,$0.98,$0.97,$0.98,327
Republican,10/16/2020 12:00:00 AM,$0.02,$0.04,$0.02,$0.04,1115
Democratic,10/16/2020 12:00:00 AM,$0.98,$0.98,$0.96,$0.96,1111
Republican,10/17/2020 12:00:00 AM,$0.04,$0.05,$0.03,$0.04,6530
Democratic,10/17/2020 12:00:00 AM,$0.96,$0.97,$0.94,$0.96,4630
Republican,10/18/2020 12:00:00 AM,$0.04,$0.06,$0.04,$0.04,3586
Democratic,10/18/2020 12:00:00 AM,$0.96,$0.97,$0.93,$0.96,4878
Republican,10/19/2020 12:00:00 AM,$0.04,$0.07,$0.04,$0.06,6282
Democratic,10/19/2020 12:00:00 AM,$0.96,$0.97,$0.93,$0.94,2797
Republican,10/20/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.06,801
Democratic,10/20/2020 12:00:00 AM,$0.94,$0.96,$0.94,$0.96,956
Republican,10/21/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.05,655
Democratic,10/21/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,4
Republican,10/22/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.04,409
Democratic,10/22/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,225
Republican,10/23/2020 12:00:00 AM,$0.04,$0.06,$0.04,$0.05,1477
Democratic,10/23/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.95,3664
Republican,10/24/2020 12:00:00 AM,$0.05,$0.06,$0.04,$0.04,1529
Democratic,10/24/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.95,696
Republican,10/25/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,307
Democratic,10/25/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,1228
Republican,10/26/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.05,751
Democratic,10/26/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.96,498
Republican,10/27/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.05,2230
Democratic,10/27/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.96,3751
Republican,10/28/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.04,1261
Democratic,10/28/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.96,1347
Republican,10/29/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,22
Democratic,10/29/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,394
Republican,10/30/2020 12:00:00 AM,$0.05,$0.05,$0.02,$0.02,4890
Democratic,10/30/2020 12:00:00 AM,$0.96,$0.99,$0.96,$0.98,3041
Republican,10/31/2020 12:00:00 AM,$0.02,$0.03,$0.01,$0.03,2391
Democratic,10/31/2020 12:00:00 AM,$0.98,$0.99,$0.98,$0.98,2351
