ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Republican,9/22/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.07,3913
Democratic,9/22/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,1212
Republican,9/23/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.08,3549
Democratic,9/23/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,374
Republican,9/24/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.08,4297
Democratic,9/24/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,1841
Republican,9/25/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.08,4466
Democratic,9/25/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,6778
Republican,9/26/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.08,6246
Democratic,9/26/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,3788
Republican,9/27/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.08,7161
Democratic,9/27/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.94,1410
Republican,9/28/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.07,7062
Democratic,9/28/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,2145
Republican,9/29/2020 12:00:00 AM,$0.07,$0.09,$0.07,$0.07,19882
Democratic,9/29/2020 12:00:00 AM,$0.93,$0.94,$0.92,$0.94,19385
Republican,9/30/2020 12:00:00 AM,$0.07,$0.09,$0.07,$0.07,15702
Democratic,9/30/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,3535
Republican,10/1/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.07,5457
Democratic,10/1/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,3030
Republican,10/2/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.07,19511
Democratic,10/2/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,5919
Republican,10/3/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.07,8007
Democratic,10/3/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,5583
Republican,10/4/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.07,4685
Democratic,10/4/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,6079
Republican,10/5/2020 12:00:00 AM,$0.07,$0.08,$0.06,$0.08,17255
