ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Democratic,10/21/2020 12:00:00 AM,$0.59,$0.60,$0.57,$0.59,38380
Republican,10/22/2020 12:00:00 AM,$0.45,$0.47,$0.43,$0.45,72482
Democratic,10/22/2020 12:00:00 AM,$0.59,$0.61,$0.55,$0.56,48475
Republican,10/23/2020 12:00:00 AM,$0.45,$0.48,$0.43,$0.47,61908
Democratic,10/23/2020 12:00:00 AM,$0.56,$0.59,$0.53,$0.55,47887
Republican,10/24/2020 12:00:00 AM,$0.47,$0.49,$0.46,$0.48,74259
Democratic,10/24/2020 12:00:00 AM,$0.55,$0.56,$0.52,$0.54,60643
Republican,10/25/2020 12:00:00 AM,$0.48,$0.50,$0.45,$0.47,72532
Democratic,10/25/2020 12:00:00 AM,$0.54,$0.58,$0.53,$0.57,43243
Republican,10/26/2020 12:00:00 AM,$0.47,$0.47,$0.42,$0.46,62396
Democratic,10/26/2020 12:00:00 AM,$0.57,$0.62,$0.57,$0.59,64529
Republican,10/27/2020 12:00:00 AM,$0.46,$0.48,$0.45,$0.47,76450
Democratic,10/27/2020 12:00:00 AM,$0.59,$0.59,$0.54,$0.54,63908
Republican,10/28/2020 12:00:00 AM,$0.47,$0.49,$0.44,$0.46,119819
Democratic,10/28/2020 12:00:00 AM,$0.54,$0.60,$0.54,$0.59,98513
Republican,10/29/2020 12:00:00 AM,$0.46,$0.46,$0.43,$0.45,92962
Democratic,10/29/2020 12:00:00 AM,$0.59,$0.60,$0.55,$0.58,97901
Republican,10/30/2020 12:00:00 AM,$0.45,$0.47,$0.43,$0.47,106261
Democratic,10/30/2020 12:00:00 AM,$0.58,$0.59,$0.56,$0.56,85902
Republican,10/31/2020 12:00:00 AM,$0.47,$0.52,$0.45,$0.50,180102
Democratic,10/31/2020 12:00:00 AM,$0.56,$0.57,$0.50,$0.53,128218
