ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Democratic,10/11/2020 12:00:00 AM,$0.89,$0.90,$0.89,$0.89,3505
Republican,10/12/2020 12:00:00 AM,$0.11,$0.13,$0.11,$0.12,8978
Democratic,10/12/2020 12:00:00 AM,$0.89,$0.90,$0.89,$0.90,3093
Republican,10/13/2020 12:00:00 AM,$0.12,$0.14,$0.11,$0.12,8747
Democratic,10/13/2020 12:00:00 AM,$0.90,$0.90,$0.87,$0.89,5542
Republican,10/14/2020 12:00:00 AM,$0.12,$0.17,$0.12,$0.13,24777
Democratic,10/14/2020 12:00:00 AM,$0.89,$0.89,$0.86,$0.87,15758
Republican,10/15/2020 12:00:00 AM,$0.13,$0.15,$0.13,$0.13,10678
Democratic,10/15/2020 12:00:00 AM,$0.87,$0.89,$0.86,$0.88,6509
Republican,10/16/2020 12:00:00 AM,$0.13,$0.14,$0.12,$0.14,13899
Democratic,10/16/2020 12:00:00 AM,$0.88,$0.89,$0.87,$0.88,5764
Republican,10/17/2020 12:00:00 AM,$0.14,$0.15,$0.12,$0.14,10854
Democratic,10/17/2020 12:00:00 AM,$0.88,$0.90,$0.88,$0.88,9266
Republican,10/18/2020 12:00:00 AM,$0.14,$0.14,$0.12,$0.12,9363
Democratic,10/18/2020 12:00:00 AM,$0.88,$0.89,$0.87,$0.87,8897
Republican,10/19/2020 12:00:00 AM,$0.12,$0.13,$0.11,$0.12,18939
Democratic,10/19/2020 12:00:00 AM,$0.87,$0.89,$0.87,$0.89,13692
Republican,10/20/2020 12:00:00 AM,$0.12,$0.14,$0.11,$0.14,19852
Democratic,10/20/2020 12:00:00 AM,$0.89,$0.89,$0.88,$0.89,6991
Republican,10/21/2020 12:00:00 AM,$0.14,$0.16,$0.12,$0.14,31208
Democratic,10/21/2020 12:00:00 AM,$0.89,$0.89,$0.85,$0.87,18976
Republican,10/22/2020 12:00:00 AM,$0.14,$0.15,$0.12,$0.15,27537
Democratic,10/22/2020 12:00:00 AM,$0.87,$0.88,$0.85,$0.87,10441
Republican,10/23/2020 12:00:00 AM,$0.15,$0.15,$0.12,$0.15,34557
Democratic,10/23/2020 12:00:00 AM,$0.87,$0.89,$0.85,$0.87,34466
Republican,10/24/2020 12:00:00 AM,$0.15,$0.17,$0.13,$0.15,30054
Democratic,10/24/2020 12:00:00 AM,$0.87,$0.87,$0.85,$0.87,21766
Republican,10/25/2020 12:00:00 AM,$0.15,$0.17,$0.13,$0.13,37767
Democratic,10/25/2020 12:00:00 AM,$0.87,$0.88,$0.85,$0.86,32754
Republican,10/26/2020 12:00:00 AM,$0.13,$0.15,$0.12,$0.13,33758
Democratic,10/26/2020 12:00:00 AM,$0.86,$0.89,$0.86,$0.88,22744
Republican,10/27/2020 12:00:00 AM,$0.13,$0.14,$0.11,$0.12,34794
Democratic,10/27/2020 12:00:00 AM,$0.88,$0.89,$0.88,$0.88,17137
Republican,10/28/2020 12:00:00 AM,$0.12,$0.14,$0.12,$0.12,43656
Democratic,10/28/2020 12:00:00 AM,$0.88,$0.89,$0.87,$0.89,35374
Republican,10/29/2020 12:00:00 AM,$0.12,$0.13,$0.10,$0.12,46720
Democratic,10/29/2020 12:00:00 AM,$0.89,$0.91,$0.88,$0.91,22007
Republican,10/30/2020 12:00:00 AM,$0.12,$0.12,$0.02,$0.09,51823
Democratic,10/30/2020 12:00:00 AM,$0.91,$0.92,$0.89,$0.92,31703
Republican,10/31/2020 12:00:00 AM,$0.09,$0.12,$0.07,$0.12,42232
Democratic,10/31/2020 12:00:00 AM,$0.92,$0.93,$0.89,$0.90,24904
