ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Republican,10/22/2020 12:00:00 AM,$0.05,$0.07,$0.05,$0.06,756
Democratic,10/22/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.95,1540
Republican,10/23/2020 12:00:00 AM,$0.06,$0.08,$0.06,$0.06,5056
Democratic,10/23/2020 12:00:00 AM,$0.95,$0.95,$0.93,$0.95,4981
Republican,10/24/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.06,4094
Democratic,10/24/2020 12:00:00 AM,$0.95,$0.95,$0.93,$0.95,3915
Republican,10/25/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.06,596
Democratic,10/25/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.95,476
Republican,10/26/2020 12:00:00 AM,$0.06,$0.07,$0.05,$0.05,1622
Democratic,10/26/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,1189
Republican,10/27/2020 12:00:00 AM,$0.05,$0.07,$0.05,$0.06,3178
Democratic,10/27/2020 12:00:00 AM,$0.94,$0.95,$0.93,$0.95,167
Republican,10/28/2020 12:00:00 AM,$0.06,$0.07,$0.05,$0.06,181
Democratic,10/28/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.95,2417
Republican,10/29/2020 12:00:00 AM,$0.06,$0.07,$0.05,$0.06,456
Democratic,10/29/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.95,1130
Republican,10/30/2020 12:00:00 AM,$0.06,$0.07,$0.03,$0.05,7660
Democratic,10/30/2020 12:00:00 AM,$0.95,$0.97,$0.95,$0.96,6250
Republican,10/31/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.05,7951
Democratic,10/31/2020 12:00:00 AM,$0.96,$0.98,$0.95,$0.95,7159
