ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Democratic,10/18/2020 12:00:00 AM,$0.36,$0.37,$0.35,$0.36,8313
Republican,10/19/2020 12:00:00 AM,$0.66,$0.67,$0.65,$0.66,9837
Democratic,10/19/2020 12:00:00 AM,$0.36,$0.36,$0.33,$0.35,10298
Republican,10/20/2020 12:00:00 AM,$0.66,$0.68,$0.64,$0.67,18125
Democratic,10/20/2020 12:00:00 AM,$0.35,$0.37,$0.33,$0.37,15776
Republican,10/21/2020 12:00:00 AM,$0.67,$0.67,$0.57,$0.61,57371
Democratic,10/21/2020 12:00:00 AM,$0.37,$0.45,$0.36,$0.41,47031
Republican,10/22/2020 12:00:00 AM,$0.61,$0.65,$0.60,$0.64,22788
Democratic,10/22/2020 12:00:00 AM,$0.41,$0.41,$0.35,$0.35,15315
Republican,10/23/2020 12:00:00 AM,$0.64,$0.67,$0.63,$0.64,32471
Democratic,10/23/2020 12:00:00 AM,$0.35,$0.38,$0.35,$0.37,12802
Republican,10/24/2020 12:00:00 AM,$0.64,$0.67,$0.64,$0.65,22131
Democratic,10/24/2020 12:00:00 AM,$0.37,$0.37,$0.34,$0.35,15469
Republican,10/25/2020 12:00:00 AM,$0.65,$0.67,$0.63,$0.64,29412
Democratic,10/25/2020 12:00:00 AM,$0.35,$0.38,$0.35,$0.38,18683
Republican,10/26/2020 12:00:00 AM,$0.64,$0.64,$0.61,$0.63,35462
Democratic,10/26/2020 12:00:00 AM,$0.38,$0.40,$0.37,$0.38,25344
Republican,10/27/2020 12:00:00 AM,$0.63,$0.64,$0.59,$0.62,50420
Democratic,10/27/2020 12:00:00 AM,$0.38,$0.42,$0.38,$0.38,34911
Republican,10/28/2020 12:00:00 AM,$0.62,$0.63,$0.58,$0.59,45642
Democratic,10/28/2020 12:00:00 AM,$0.38,$0.44,$0.38,$0.43,34166
Republican,10/29/2020 12:00:00 AM,$0.59,$0.63,$0.57,$0.63,45921
Democratic,10/29/2020 12:00:00 AM,$0.43,$0.44,$0.38,$0.39,48697
Republican,10/30/2020 12:00:00 AM,$0.63,$0.64,$0.60,$0.62,55109
Democratic,10/30/2020 12:00:00 AM,$0.39,$0.41,$0.38,$0.41,36916
Republican,10/31/2020 12:00:00 AM,$0.62,$0.79,$0.61,$0.72,133553
Democratic,10/31/2020 12:00:00 AM,$0.41,$0.42,$0.23,$0.29,97274
