ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Democratic,9/30/2020 12:00:00 AM,$0.73,$0.78,$0.73,$0.77,12963
Republican,10/1/2020 12:00:00 AM,$0.25,$0.26,$0.17,$0.19,15231
Democratic,10/1/2020 12:00:00 AM,$0.77,$0.82,$0.75,$0.82,18899
Republican,10/2/2020 12:00:00 AM,$0.19,$0.26,$0.17,$0.24,34030
Democratic,10/2/2020 12:00:00 AM,$0.82,$0.88,$0.77,$0.77,32047
Republican,10/3/2020 12:00:00 AM,$0.24,$0.26,$0.23,$0.23,8474
Democratic,10/3/2020 12:00:00 AM,$0.77,$0.79,$0.76,$0.78,1463
Republican,10/4/2020 12:00:00 AM,$0.23,$0.26,$0.23,$0.24,9103
Democratic,10/4/2020 12:00:00 AM,$0.78,$0.78,$0.76,$0.77,2749
Republican,10/5/2020 12:00:00 AM,$0.24,$0.25,$0.23,$0.24,10066
Democratic,10/5/2020 12:00:00 AM,$0.77,$0.79,$0.76,$0.79,7638
Republican,10/6/2020 12:00:00 AM,$0.24,$0.24,$0.20,$0.22,12293
Democratic,10/6/2020 12:00:00 AM,$0.79,$0.82,$0.78,$0.79,16842
Republican,10/7/2020 12:00:00 AM,$0.22,$0.22,$0.20,$0.22,8699
Democratic,10/7/2020 12:00:00 AM,$0.79,$0.81,$0.79,$0.80,8355
Republican,10/8/2020 12:00:00 AM,$0.22,$0.22,$0.20,$0.20,12403
Democratic,10/8/2020 12:00:00 AM,$0.80,$0.81,$0.79,$0.81,11282
Republican,10/9/2020 12:00:00 AM,$0.20,$0.23,$0.20,$0.22,13780
Democratic,10/9/2020 12:00:00 AM,$0.81,$0.82,$0.78,$0.80,18026
Republican,10/10/2020 12:00:00 AM,$0.22,$0.25,$0.22,$0.24,17504
Democratic,10/10/2020 12:00:00 AM,$0.80,$0.80,$0.76,$0.77,8968
Republican,10/11/2020 12:00:00 AM,$0.24,$0.24,$0.21,$0.21,11252
Democratic,10/11/2020 12:00:00 AM,$0.77,$0.81,$0.77,$0.80,7444
Republican,10/12/2020 12:00:00 AM,$0.21,$0.23,$0.21,$0.23,7997
Democratic,10/12/2020 12:00:00 AM,$0.80,$0.81,$0.79,$0.80,3556
Republican,10/13/2020 12:00:00 AM,$0.23,$0.23,$0.21,$0.21,9718
Democratic,10/13/2020 12:00:00 AM,$0.80,$0.80,$0.78,$0.80,10169
Republican,10/14/2020 12:00:00 AM,$0.21,$0.23,$0.21,$0.22,16529
Democratic,10/14/2020 12:00:00 AM,$0.80,$0.80,$0.77,$0.78,11833
Republican,10/15/2020 12:00:00 AM,$0.22,$0.23,$0.21,$0.22,12798
Democratic,10/15/2020 12:00:00 AM,$0.78,$0.79,$0.77,$0.78,11703
Republican,10/16/2020 12:00:00 AM,$0.22,$0.23,$0.21,$0.22,16759
Democratic,10/16/2020 12:00:00 AM,$0.78,$0.80,$0.78,$0.79,18980
Republican,10/17/2020 12:00:00 AM,$0.22,$0.23,$0.21,$0.22,22580
Democratic,10/17/2020 12:00:00 AM,$0.79,$0.81,$0.78,$0.78,13364
Republican,10/18/2020 12:00:00 AM,$0.22,$0.24,$0.22,$0.23,17980
Democratic,10/18/2020 12:00:00 AM,$0.78,$0.80,$0.78,$0.79,10385
Republican,10/19/2020 12:00:00 AM,$0.23,$0.24,$0.22,$0.22,21223
Democratic,10/19/2020 12:00:00 AM,$0.79,$0.80,$0.72,$0.77,23798
Republican,10/20/2020 12:00:00 AM,$0.22,$0.26,$0.22,$0.24,30748
