ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Democratic,10/9/2020 12:00:00 AM,$0.91,$0.91,$0.90,$0.91,3670
Republican,10/10/2020 12:00:00 AM,$0.10,$0.12,$0.10,$0.12,7630
Democratic,10/10/2020 12:00:00 AM,$0.91,$0.91,$0.89,$0.91,7545
Republican,10/11/2020 12:00:00 AM,$0.12,$0.12,$0.10,$0.12,5409
Democratic,10/11/2020 12:00:00 AM,$0.91,$0.91,$0.89,$0.91,11923
Republican,10/12/2020 12:00:00 AM,$0.12,$0.12,$0.10,$0.11,6100
Democratic,10/12/2020 12:00:00 AM,$0.91,$0.91,$0.90,$0.90,1014
Republican,10/13/2020 12:00:00 AM,$0.11,$0.11,$0.10,$0.10,6136
Democratic,10/13/2020 12:00:00 AM,$0.90,$0.91,$0.90,$0.91,6598
Republican,10/14/2020 12:00:00 AM,$0.10,$0.12,$0.10,$0.12,5854
Democratic,10/14/2020 12:00:00 AM,$0.91,$0.91,$0.90,$0.90,5866
Republican,10/15/2020 12:00:00 AM,$0.12,$0.12,$0.10,$0.10,2785
Democratic,10/15/2020 12:00:00 AM,$0.90,$0.91,$0.90,$0.90,4454
Republican,10/16/2020 12:00:00 AM,$0.10,$0.12,$0.10,$0.11,5144
Democratic,10/16/2020 12:00:00 AM,$0.90,$0.91,$0.90,$0.91,5478
Republican,10/17/2020 12:00:00 AM,$0.11,$0.12,$0.10,$0.11,5598
Democratic,10/17/2020 12:00:00 AM,$0.91,$0.91,$0.90,$0.90,7897
Republican,10/18/2020 12:00:00 AM,$0.11,$0.13,$0.11,$0.11,13012
Democratic,10/18/2020 12:00:00 AM,$0.90,$0.91,$0.90,$0.90,9197
Republican,10/19/2020 12:00:00 AM,$0.11,$0.13,$0.10,$0.12,16132
Democratic,10/19/2020 12:00:00 AM,$0.90,$0.91,$0.88,$0.89,10831
Republican,10/20/2020 12:00:00 AM,$0.12,$0.12,$0.10,$0.11,17429
Democratic,10/20/2020 12:00:00 AM,$0.89,$0.91,$0.89,$0.89,4788
Republican,10/21/2020 12:00:00 AM,$0.11,$0.12,$0.10,$0.12,13321
Democratic,10/21/2020 12:00:00 AM,$0.89,$0.91,$0.89,$0.89,5820
Republican,10/22/2020 12:00:00 AM,$0.12,$0.12,$0.10,$0.12,7245
Democratic,10/22/2020 12:00:00 AM,$0.89,$0.91,$0.89,$0.90,11275
Republican,10/23/2020 12:00:00 AM,$0.12,$0.13,$0.10,$0.12,29709
Democratic,10/23/2020 12:00:00 AM,$0.90,$0.91,$0.88,$0.89,25539
Republican,10/24/2020 12:00:00 AM,$0.12,$0.15,$0.11,$0.13,27910
Democratic,10/24/2020 12:00:00 AM,$0.89,$0.90,$0.87,$0.88,28192
Republican,10/25/2020 12:00:00 AM,$0.13,$0.14,$0.12,$0.12,16564
Democratic,10/25/2020 12:00:00 AM,$0.88,$0.89,$0.87,$0.88,16687
Republican,10/26/2020 12:00:00 AM,$0.12,$0.13,$0.11,$0.11,13338
Democratic,10/26/2020 12:00:00 AM,$0.88,$0.90,$0.88,$0.90,12667
Republican,10/27/2020 12:00:00 AM,$0.11,$0.13,$0.10,$0.12,32916
Democratic,10/27/2020 12:00:00 AM,$0.90,$0.90,$0.88,$0.89,14862
Republican,10/28/2020 12:00:00 AM,$0.12,$0.13,$0.10,$0.11,44138
Democratic,10/28/2020 12:00:00 AM,$0.89,$0.91,$0.88,$0.90,48557
Republican,10/29/2020 12:00:00 AM,$0.11,$0.11,$0.08,$0.09,27606
Democratic,10/29/2020 12:00:00 AM,$0.90,$0.92,$0.89,$0.92,32644
Republican,10/30/2020 12:00:00 AM,$0.09,$0.10,$0.08,$0.09,18402
Democratic,10/30/2020 12:00:00 AM,$0.92,$0.92,$0.90,$0.91,19355
Republican,10/31/2020 12:00:00 AM,$0.09,$0.11,$0.08,$0.11,19435
Democratic,10/31/2020 12:00:00 AM,$0.91,$0.92,$0.90,$0.90,19217
