ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Republican,9/30/2020 12:00:00 AM,$0.91,$0.92,$0.90,$0.92,222
Democratic,9/30/2020 12:00:00 AM,$0.08,$0.10,$0.08,$0.09,1214
Republican,10/1/2020 12:00:00 AM,$0.92,$0.92,$0.90,$0.90,3317
Democratic,10/1/2020 12:00:00 AM,$0.09,$0.10,$0.09,$0.10,891
Republican,10/2/2020 12:00:00 AM,$0.90,$0.90,$0.86,$0.89,16792
Democratic,10/2/2020 12:00:00 AM,$0.10,$0.14,$0.09,$0.12,9614
Republican,10/3/2020 12:00:00 AM,$0.89,$0.89,$0.87,$0.89,3991
Democratic,10/3/2020 12:00:00 AM,$0.12,$0.13,$0.12,$0.12,3775
Republican,10/4/2020 12:00:00 AM,$0.89,$0.90,$0.88,$0.90,1675
Democratic,10/4/2020 12:00:00 AM,$0.12,$0.13,$0.11,$0.12,841
Republican,10/5/2020 12:00:00 AM,$0.90,$0.90,$0.88,$0.89,112
Democratic,10/5/2020 12:00:00 AM,$0.12,$0.13,$0.11,$0.11,1237
Republican,10/6/2020 12:00:00 AM,$0.89,$0.90,$0.88,$0.88,4454
Democratic,10/6/2020 12:00:00 AM,$0.11,$0.13,$0.11,$0.12,4976
Republican,10/7/2020 12:00:00 AM,$0.88,$0.90,$0.88,$0.89,2484
Democratic,10/7/2020 12:00:00 AM,$0.12,$0.12,$0.11,$0.12,3821
Republican,10/8/2020 12:00:00 AM,$0.89,$0.89,$0.86,$0.87,4510
Democratic,10/8/2020 12:00:00 AM,$0.12,$0.14,$0.11,$0.13,10620
Republican,10/9/2020 12:00:00 AM,$0.87,$0.88,$0.85,$0.87,8453
Democratic,10/9/2020 12:00:00 AM,$0.13,$0.15,$0.12,$0.14,5216
Republican,10/10/2020 12:00:00 AM,$0.87,$0.88,$0.86,$0.88,3687
Democratic,10/10/2020 12:00:00 AM,$0.14,$0.15,$0.12,$0.12,4704
Republican,10/11/2020 12:00:00 AM,$0.88,$0.89,$0.87,$0.89,3140
Democratic,10/11/2020 12:00:00 AM,$0.12,$0.13,$0.12,$0.12,2050
Republican,10/12/2020 12:00:00 AM,$0.89,$0.90,$0.88,$0.90,6600
Democratic,10/12/2020 12:00:00 AM,$0.12,$0.13,$0.10,$0.11,5841
Republican,10/13/2020 12:00:00 AM,$0.90,$0.92,$0.89,$0.90,5026
Democratic,10/13/2020 12:00:00 AM,$0.11,$0.12,$0.10,$0.12,4562
Republican,10/14/2020 12:00:00 AM,$0.90,$0.90,$0.89,$0.90,759
Democratic,10/14/2020 12:00:00 AM,$0.12,$0.12,$0.10,$0.10,2858
Republican,10/15/2020 12:00:00 AM,$0.90,$0.91,$0.89,$0.90,727
Democratic,10/15/2020 12:00:00 AM,$0.10,$0.11,$0.10,$0.10,1724
Republican,10/16/2020 12:00:00 AM,$0.90,$0.91,$0.89,$0.90,412
Democratic,10/16/2020 12:00:00 AM,$0.10,$0.12,$0.10,$0.10,6951
Republican,10/17/2020 12:00:00 AM,$0.90,$0.90,$0.89,$0.90,1255
Democratic,10/17/2020 12:00:00 AM,$0.10,$0.11,$0.10,$0.10,1028
Republican,10/18/2020 12:00:00 AM,$0.90,$0.91,$0.89,$0.91,747
Democratic,10/18/2020 12:00:00 AM,$0.10,$0.11,$0.10,$0.10,2441
Republican,10/19/2020 12:00:00 AM,$0.91,$0.91,$0.89,$0.91,4586
Democratic,10/19/2020 12:00:00 AM,$0.10,$0.11,$0.09,$0.10,4720
Republican,10/20/2020 12:00:00 AM,$0.91,$0.91,$0.90,$0.91,1679
Democratic,10/20/2020 12:00:00 AM,$0.10,$0.11,$0.09,$0.11,158
Republican,10/21/2020 12:00:00 AM,$0.91,$0.92,$0.90,$0.91,5221
Democratic,10/21/2020 12:00:00 AM,$0.11,$0.11,$0.09,$0.09,2833
Republican,10/22/2020 12:00:00 AM,$0.91,$0.92,$0.91,$0.92,3281
Democratic,10/22/2020 12:00:00 AM,$0.09,$0.10,$0.09,$0.09,1678
Republican,10/23/2020 12:00:00 AM,$0.92,$0.93,$0.91,$0.93,1121
Democratic,10/23/2020 12:00:00 AM,$0.09,$0.10,$0.08,$0.08,3771
Republican,10/24/2020 12:00:00 AM,$0.93,$0.93,$0.92,$0.93,535
Democratic,10/24/2020 12:00:00 AM,$0.08,$0.09,$0.08,$0.09,1429
Republican,10/25/2020 12:00:00 AM,$0.93,$0.94,$0.92,$0.94,1501
Democratic,10/25/2020 12:00:00 AM,$0.09,$0.09,$0.08,$0.09,2517
Republican,10/26/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,574
Democratic,10/26/2020 12:00:00 AM,$0.09,$0.09,$0.07,$0.07,1235
Republican,10/27/2020 12:00:00 AM,$0.93,$0.95,$0.93,$0.95,17253
Democratic,10/27/2020 12:00:00 AM,$0.07,$0.08,$0.05,$0.06,2888
Republican,10/28/2020 12:00:00 AM,$0.95,$0.97,$0.95,$0.96,3523
Democratic,10/28/2020 12:00:00 AM,$0.06,$0.06,$0.03,$0.03,4379
Republican,10/29/2020 12:00:00 AM,$0.96,$0.97,$0.96,$0.96,4875
Democratic,10/29/2020 12:00:00 AM,$0.03,$0.05,$0.03,$0.04,8207
Republican,10/30/2020 12:00:00 AM,$0.96,$0.97,$0.96,$0.96,4425
Democratic,10/30/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.04,4685
Republican,10/31/2020 12:00:00 AM,$0.96,$0.97,$0.94,$0.96,12723
Democratic,10/31/2020 12:00:00 AM,$0.04,$0.06,$0.03,$0.05,5926
