forecaster_type,forecaster,date,PS,VI,CI,DI
quant_modeler,jhk,2020-09-14,0.04308035714285714,0.25,0.01331845238095238,0.22023809523809526
market,predictit,2020-09-14,0.04303571428571428,0.25,0.03410714285714285,0.24107142857142858
quant_modeler,538,2020-09-15,0.04321428571428571,0.25,0.025357142857142856,0.23214285714285715
quant_modeler,economist,2020-09-15,0.034362745098039216,0.2499038831218762,0.034362745098039216,0.2499038831218762
quant_modeler,jhk,2020-09-15,0.042991071428571434,0.25,0.0221577380952381,0.22916666666666669
market,predictit,2020-09-15,0.0440625,0.25,0.035133928571428566,0.24107142857142858
quant_modeler,538,2020-09-16,0.043705357142857136,0.25,0.025848214285714287,0.23214285714285715
quant_modeler,economist,2020-09-16,0.03455882352941177,0.2499038831218762,0.03455882352941177,0.2499038831218762
quant_modeler,jhk,2020-09-16,0.040625,0.25,0.03169642857142858,0.24107142857142858
market,predictit,2020-09-16,0.04290178571428571,0.25,0.03397321428571428,0.24107142857142858
quant_modeler,538,2020-09-17,0.04397321428571428,0.25,0.03504464285714286,0.24107142857142858
expert,cook,2020-09-17,0.06183035714285713,0.25,0.04843749999999999,0.23660714285714285
quant_modeler,economist,2020-09-17,0.03553921568627451,0.2499038831218762,0.03553921568627451,0.2499038831218762
quant_modeler,jhk,2020-09-17,0.04116071428571429,0.25,0.03223214285714286,0.24107142857142858
market,predictit,2020-09-17,0.043080357142857136,0.25,0.03415178571428571,0.24107142857142858
quant_modeler,538,2020-09-18,0.043258928571428566,0.25,0.025401785714285714,0.23214285714285715
quant_modeler,economist,2020-09-18,0.034215686274509806,0.2499038831218762,0.034215686274509806,0.2499038831218762
expert,inside,2020-09-18,0.057450980392156854,0.2499038831218762,0.0345751633986928,0.22702806612841214
quant_modeler,jhk,2020-09-18,0.042187499999999996,0.25,0.024330357142857143,0.23214285714285715
market,predictit,2020-09-18,0.04254464285714286,0.25,0.033616071428571426,0.24107142857142858
quant_modeler,538,2020-09-19,0.043258928571428566,0.25,0.025401785714285714,0.23214285714285715
quant_modeler,economist,2020-09-19,0.033529411764705884,0.2499038831218762,0.033529411764705884,0.24990388312187622
quant_modeler,jhk,2020-09-19,0.04080357142857143,0.25,0.031875,0.24107142857142858
market,predictit,2020-09-19,0.04227678571428571,0.25,0.030372023809523804,0.2380952380952381
quant_modeler,538,2020-09-20,0.04303571428571428,0.25,0.02517857142857143,0.23214285714285715
quant_modeler,economist,2020-09-20,0.0332843137254902,0.2499038831218762,0.0332843137254902,0.2499038831218762
quant_modeler,jhk,2020-09-20,0.039642857142857146,0.25,0.02773809523809524,0.2380952380952381
market,predictit,2020-09-20,0.04366071428571428,0.25,0.03175595238095238,0.2380952380952381
quant_modeler,538,2020-09-21,0.04316964285714286,0.25,0.025312499999999998,0.23214285714285715
quant_modeler,economist,2020-09-21,0.032549019607843135,0.2499038831218762,0.032549019607843135,0.24990388312187622
quant_modeler,jhk,2020-09-21,0.04017857142857143,0.25,0.028273809523809527,0.2380952380952381
market,predictit,2020-09-21,0.043705357142857136,0.25,0.03180059523809523,0.2380952380952381
expert,sabato,2020-09-21,0.06808035714285714,0.25,0.03325892857142856,0.21517857142857144
quant_modeler,538,2020-09-22,0.04245535714285714,0.25,0.03352678571428571,0.24107142857142858
quant_modeler,economist,2020-09-22,0.032205882352941174,0.2499038831218762,0.032205882352941174,0.2499038831218762
quant_modeler,jhk,2020-09-22,0.04080357142857143,0.25,0.022946428571428572,0.23214285714285715
market,predictit,2020-09-22,0.045178571428571415,0.25,0.03327380952380952,0.2380952380952381
quant_modeler,538,2020-09-23,0.04178571428571428,0.25,0.032857142857142856,0.24107142857142858
quant_modeler,economist,2020-09-23,0.033676470588235294,0.2499038831218762,0.033676470588235294,0.2499038831218762
quant_modeler,jhk,2020-09-23,0.04214285714285714,0.25,0.02130952380952381,0.22916666666666669
market,predictit,2020-09-23,0.04419642857142857,0.25,0.032291666666666656,0.2380952380952381
quant_modeler,538,2020-09-24,0.0434375,0.25,0.03450892857142857,0.24107142857142858
quant_modeler,economist,2020-09-24,0.032892156862745096,0.2499038831218762,0.032892156862745096,0.2499038831218762
quant_modeler,jhk,2020-09-24,0.04071428571428572,0.25,0.016904761904761905,0.2261904761904762
market,predictit,2020-09-24,0.04651785714285713,0.25,0.03758928571428571,0.24107142857142858
quant_modeler,538,2020-09-25,0.04446428571428571,0.25,0.03553571428571429,0.24107142857142858
quant_modeler,economist,2020-09-25,0.032892156862745096,0.2499038831218762,0.032892156862745096,0.2499038831218762
quant_modeler,jhk,2020-09-25,0.040535714285714286,0.25,0.016726190476190478,0.2261904761904762
market,predictit,2020-09-25,0.04392857142857142,0.25,0.034999999999999996,0.24107142857142858
quant_modeler,538,2020-09-26,0.04517857142857142,0.25,0.027321428571428573,0.23214285714285715
quant_modeler,economist,2020-09-26,0.034215686274509806,0.2499038831218762,0.034215686274509806,0.2499038831218762
quant_modeler,jhk,2020-09-26,0.042544642857142864,0.25,0.012782738095238095,0.22023809523809526
market,predictit,2020-09-26,0.045491071428571415,0.25,0.03656249999999999,0.24107142857142858
quant_modeler,538,2020-09-27,0.0459375,0.25,0.03700892857142857,0.24107142857142858
quant_modeler,economist,2020-09-27,0.032892156862745096,0.2499038831218762,0.032892156862745096,0.2499038831218762
quant_modeler,jhk,2020-09-27,0.04058035714285714,0.25,0.02867559523809524,0.2380952380952381
market,predictit,2020-09-27,0.04767857142857142,0.25,0.04767857142857142,0.25
quant_modeler,538,2020-09-28,0.044196428571428574,0.25,0.03526785714285714,0.24107142857142858
quant_modeler,economist,2020-09-28,0.03406862745098039,0.2499038831218762,0.02099673202614379,0.2368319876970396
quant_modeler,jhk,2020-09-28,0.04031250000000001,0.25,0.03138392857142857,0.24107142857142858
market,predictit,2020-09-28,0.04482142857142856,0.25,0.035892857142857136,0.24107142857142858
quant_modeler,538,2020-09-29,0.043750000000000004,0.25,0.03482142857142857,0.24107142857142858
expert,cook,2020-09-29,0.06504464285714284,0.25,0.050163690476190466,0.23511904761904762
quant_modeler,economist,2020-09-29,0.032107843137254906,0.2499038831218762,0.032107843137254906,0.2499038831218762
quant_modeler,jhk,2020-09-29,0.038571428571428576,0.25,0.038571428571428576,0.25
market,predictit,2020-09-29,0.042321428571428565,0.25,0.03339285714285714,0.24107142857142858
quant_modeler,538,2020-09-30,0.04424107142857143,0.25,0.026383928571428572,0.23214285714285715
quant_modeler,economist,2020-09-30,0.034705882352941184,0.2499038831218762,0.02490196078431373,0.24009996155324873
quant_modeler,jhk,2020-09-30,0.04026785714285714,0.25,0.04026785714285714,0.25
market,predictit,2020-09-30,0.04446428571428571,0.25,0.03553571428571428,0.24107142857142858
quant_modeler,538,2020-10-01,0.043883928571428574,0.25,0.03495535714285715,0.24107142857142858
quant_modeler,economist,2020-10-01,0.0328921568627451,0.2499038831218762,0.0328921568627451,0.2499038831218762
expert,inside,2020-10-01,0.057450980392156854,0.2499038831218762,0.0345751633986928,0.22702806612841214
quant_modeler,jhk,2020-10-01,0.040625,0.25,0.040625,0.25
market,predictit,2020-10-01,0.04366071428571428,0.25,0.03473214285714286,0.24107142857142858
expert,sabato,2020-10-01,0.06794642857142856,0.25,0.04413690476190475,0.2261904761904762
quant_modeler,538,2020-10-02,0.04241071428571429,0.25,0.033482142857142856,0.24107142857142858
quant_modeler,economist,2020-10-02,0.03323529411764706,0.2499038831218762,0.02343137254901961,0.24009996155324873
quant_modeler,jhk,2020-10-02,0.040625,0.25,0.040625,0.25
market,predictit,2020-10-02,0.047589285714285716,0.25,0.038660714285714284,0.24107142857142858
quant_modeler,538,2020-10-03,0.04232142857142857,0.25,0.03339285714285714,0.24107142857142858
quant_modeler,economist,2020-10-03,0.03397058823529412,0.2499038831218762,0.02416666666666667,0.24009996155324873
quant_modeler,jhk,2020-10-03,0.040625,0.25,0.040625,0.25
market,predictit,2020-10-03,0.0465625,0.25,0.03763392857142857,0.24107142857142858
quant_modeler,538,2020-10-04,0.04040178571428571,0.25,0.04040178571428571,0.25
quant_modeler,economist,2020-10-04,0.03294117647058824,0.2499038831218762,0.023137254901960787,0.24009996155324873
quant_modeler,jhk,2020-10-04,0.0390625,0.25,0.0390625,0.25
market,predictit,2020-10-04,0.045625000000000006,0.25,0.036696428571428574,0.24107142857142858
quant_modeler,538,2020-10-05,0.03995535714285714,0.25,0.031026785714285715,0.24107142857142858
quant_modeler,economist,2020-10-05,0.03215686274509804,0.2499038831218762,0.03215686274509804,0.2499038831218762
quant_modeler,jhk,2020-10-05,0.0390625,0.25,0.0390625,0.25
market,predictit,2020-10-05,0.04410714285714285,0.25,0.03220238095238095,0.2380952380952381
quant_modeler,538,2020-10-06,0.040223214285714286,0.25,0.022366071428571426,0.23214285714285715
quant_modeler,economist,2020-10-06,0.031274509803921574,0.2499038831218762,0.02147058823529412,0.24009996155324873
quant_modeler,jhk,2020-10-06,0.04026785714285715,0.25,0.031339285714285715,0.24107142857142858
market,predictit,2020-10-06,0.044508928571428574,0.25,0.03260416666666666,0.2380952380952381
quant_modeler,538,2020-10-07,0.04165178571428572,0.25,0.023794642857142858,0.23214285714285715
quant_modeler,economist,2020-10-07,0.034999999999999996,0.2499038831218762,0.034999999999999996,0.2499038831218762
quant_modeler,jhk,2020-10-07,0.04410714285714286,0.25,0.032202380952380955,0.2380952380952381
market,predictit,2020-10-07,0.04566964285714286,0.25,0.03674107142857143,0.24107142857142858
quant_modeler,538,2020-10-08,0.042053571428571426,0.25,0.030148809523809526,0.2380952380952381
quant_modeler,economist,2020-10-08,0.03524509803921569,0.2499038831218762,0.03524509803921569,0.24990388312187622
quant_modeler,jhk,2020-10-08,0.04370535714285715,0.25,0.03477678571428571,0.24107142857142858
market,predictit,2020-10-08,0.04486607142857143,0.25,0.032961309523809525,0.2380952380952381
expert,sabato,2020-10-08,0.06263392857142856,0.25,0.047752976190476186,0.23511904761904762
quant_modeler,538,2020-10-09,0.04308035714285714,0.25,0.031175595238095242,0.2380952380952381
quant_modeler,economist,2020-10-09,0.03666666666666667,0.2499038831218762,0.02686274509803922,0.24009996155324878
quant_modeler,jhk,2020-10-09,0.043437500000000004,0.25,0.03153273809523809,0.2380952380952381
market,predictit,2020-10-09,0.04276785714285714,0.25,0.030863095238095238,0.2380952380952381
quant_modeler,538,2020-10-10,0.044062500000000004,0.25,0.02322916666666667,0.22916666666666669
quant_modeler,economist,2020-10-10,0.03666666666666667,0.2499038831218762,0.02686274509803922,0.24009996155324878
quant_modeler,jhk,2020-10-10,0.04415178571428572,0.25,0.03522321428571428,0.24107142857142858
market,predictit,2020-10-10,0.04316964285714286,0.25,0.034241071428571426,0.24107142857142858
quant_modeler,538,2020-10-11,0.044196428571428574,0.25,0.02336309523809524,0.22916666666666669
quant_modeler,economist,2020-10-11,0.03642156862745098,0.2499038831218762,0.03642156862745098,0.2499038831218762
quant_modeler,jhk,2020-10-11,0.04553571428571429,0.25,0.02767857142857143,0.23214285714285715
market,predictit,2020-10-11,0.04486607142857143,0.25,0.032961309523809525,0.2380952380952381
quant_modeler,538,2020-10-12,0.04549107142857143,0.25,0.015729166666666666,0.22023809523809526
quant_modeler,economist,2020-10-12,0.03725490196078431,0.2499038831218762,0.027450980392156866,0.24009996155324878
quant_modeler,jhk,2020-10-12,0.04674107142857143,0.25,0.028883928571428574,0.23214285714285715
market,predictit,2020-10-12,0.04209821428571429,0.25,0.033169642857142856,0.24107142857142858
quant_modeler,538,2020-10-13,0.04424107142857143,0.25,0.01745535714285714,0.22321428571428573
quant_modeler,economist,2020-10-13,0.03735294117647059,0.2499038831218762,0.024281045751633985,0.2368319876970396
quant_modeler,jhk,2020-10-13,0.046383928571428576,0.25,0.028526785714285716,0.23214285714285715
market,predictit,2020-10-13,0.043258928571428566,0.25,0.03135416666666666,0.2380952380952381
quant_modeler,538,2020-10-14,0.04227678571428572,0.25,0.021443452380952382,0.22916666666666669
quant_modeler,economist,2020-10-14,0.035490196078431374,0.2499038831218762,0.035490196078431374,0.24990388312187622
quant_modeler,jhk,2020-10-14,0.045714285714285714,0.25,0.027857142857142858,0.23214285714285715
market,predictit,2020-10-14,0.04209821428571429,0.25,0.033169642857142856,0.24107142857142858
quant_modeler,538,2020-10-15,0.04125,0.25,0.020416666666666666,0.22916666666666669
quant_modeler,economist,2020-10-15,0.0353921568627451,0.2499038831218762,0.02558823529411765,0.24009996155324878
quant_modeler,jhk,2020-10-15,0.046250000000000006,0.25,0.028392857142857143,0.23214285714285715
market,predictit,2020-10-15,0.04294642857142857,0.25,0.04294642857142857,0.25
quant_modeler,538,2020-10-16,0.04089285714285714,0.25,0.02005952380952381,0.22916666666666669
quant_modeler,economist,2020-10-16,0.035196078431372554,0.2499038831218762,0.0253921568627451,0.24009996155324873
expert,inside,2020-10-16,0.06313725490196077,0.2499038831218762,0.03862745098039215,0.22539407920030755
quant_modeler,jhk,2020-10-16,0.046250000000000006,0.25,0.028392857142857143,0.23214285714285715
market,predictit,2020-10-16,0.04321428571428571,0.25,0.04321428571428571,0.25
quant_modeler,538,2020-10-17,0.04026785714285714,0.25,0.01943452380952381,0.22916666666666669
quant_modeler,economist,2020-10-17,0.03455882352941177,0.2499038831218762,0.03455882352941177,0.2499038831218762
quant_modeler,jhk,2020-10-17,0.046250000000000006,0.25,0.028392857142857143,0.23214285714285715
market,predictit,2020-10-17,0.04236607142857143,0.25,0.04236607142857143,0.25
quant_modeler,538,2020-10-18,0.04044642857142857,0.25,0.01961309523809524,0.22916666666666669
quant_modeler,economist,2020-10-18,0.03544117647058824,0.2499038831218762,0.025637254901960786,0.24009996155324873
quant_modeler,jhk,2020-10-18,0.046250000000000006,0.25,0.028392857142857143,0.23214285714285715
market,predictit,2020-10-18,0.04151785714285714,0.25,0.04151785714285714,0.25
quant_modeler,538,2020-10-19,0.04294642857142857,0.25,0.019136904761904765,0.2261904761904762
quant_modeler,economist,2020-10-19,0.03455882352941177,0.2499038831218762,0.03455882352941177,0.2499038831218762
quant_modeler,jhk,2020-10-19,0.046250000000000006,0.25,0.028392857142857143,0.23214285714285715
market,predictit,2020-10-19,0.041741071428571426,0.25,0.041741071428571426,0.25
quant_modeler,538,2020-10-20,0.041607142857142856,0.25,0.01779761904761905,0.2261904761904762
quant_modeler,economist,2020-10-20,0.037303921568627454,0.2499038831218762,0.0275,0.24009996155324878
quant_modeler,jhk,2020-10-20,0.04553571428571429,0.25,0.02767857142857143,0.23214285714285715
market,predictit,2020-10-20,0.04276785714285714,0.25,0.04276785714285714,0.25
quant_modeler,538,2020-10-21,0.041607142857142856,0.25,0.020773809523809524,0.22916666666666669
quant_modeler,economist,2020-10-21,0.03544117647058824,0.2499038831218762,0.025637254901960786,0.24009996155324873
quant_modeler,jhk,2020-10-21,0.045580357142857145,0.25,0.02772321428571429,0.23214285714285715
market,predictit,2020-10-21,0.041651785714285704,0.25,0.03272321428571428,0.24107142857142858
quant_modeler,538,2020-10-22,0.041607142857142856,0.25,0.020773809523809524,0.22916666666666669
quant_modeler,economist,2020-10-22,0.03411764705882353,0.2499038831218762,0.02431372549019608,0.24009996155324873
quant_modeler,jhk,2020-10-22,0.045848214285714284,0.25,0.02799107142857143,0.23214285714285715
market,predictit,2020-10-22,0.04236607142857142,0.25,0.04236607142857142,0.25
quant_modeler,538,2020-10-23,0.0421875,0.25,0.021354166666666667,0.22916666666666669
quant_modeler,economist,2020-10-23,0.03529411764705882,0.2499038831218762,0.025490196078431372,0.24009996155324873
quant_modeler,jhk,2020-10-23,0.045848214285714284,0.25,0.02799107142857143,0.23214285714285715
market,predictit,2020-10-23,0.04316964285714286,0.25,0.034241071428571426,0.24107142857142858
quant_modeler,538,2020-10-24,0.04232142857142857,0.25,0.02148809523809524,0.22916666666666669
quant_modeler,economist,2020-10-24,0.034509803921568626,0.2499038831218762,0.034509803921568626,0.2499038831218762
quant_modeler,jhk,2020-10-24,0.044642857142857144,0.25,0.03571428571428571,0.24107142857142858
market,predictit,2020-10-24,0.04437499999999999,0.25,0.035446428571428566,0.24107142857142858
quant_modeler,538,2020-10-25,0.04245535714285714,0.25,0.021622023809523806,0.22916666666666669
quant_modeler,economist,2020-10-25,0.03848039215686274,0.2499038831218762,0.03848039215686274,0.24990388312187622
quant_modeler,jhk,2020-10-25,0.044642857142857144,0.25,0.03571428571428571,0.24107142857142858
market,predictit,2020-10-25,0.0440625,0.25,0.026205357142857138,0.23214285714285715
quant_modeler,538,2020-10-26,0.04075892857142858,0.25,0.02885416666666667,0.2380952380952381
quant_modeler,economist,2020-10-26,0.03926470588235294,0.2499038831218762,0.03926470588235294,0.2499038831218762
quant_modeler,jhk,2020-10-26,0.04424107142857143,0.25,0.035312500000000004,0.24107142857142858
market,predictit,2020-10-26,0.04116071428571428,0.25,0.032232142857142855,0.24107142857142858
quant_modeler,538,2020-10-27,0.039330357142857146,0.25,0.015520833333333334,0.2261904761904762
quant_modeler,economist,2020-10-27,0.03921568627450981,0.2499038831218762,0.03921568627450981,0.24990388312187622
quant_modeler,jhk,2020-10-27,0.043303571428571434,0.25,0.034375,0.24107142857142858
market,predictit,2020-10-27,0.041741071428571426,0.25,0.029836309523809522,0.2380952380952381
quant_modeler,538,2020-10-28,0.03705357142857143,0.25,0.028125000000000004,0.24107142857142858
expert,cook,2020-10-28,0.0666517857142857,0.25,0.05134566326530611,0.2346938775510204
quant_modeler,economist,2020-10-28,0.038970588235294125,0.2499038831218762,0.02916666666666667,0.24009996155324878
expert,inside,2020-10-28,0.06416666666666666,0.2499038831218762,0.04455882352941176,0.23029603998462128
quant_modeler,jhk,2020-10-28,0.0409375,0.25,0.03200892857142858,0.24107142857142858
market,predictit,2020-10-28,0.039687499999999994,0.25,0.026294642857142853,0.23660714285714285
quant_modeler,538,2020-10-29,0.04013392857142857,0.25,0.019300595238095238,0.22916666666666669
quant_modeler,economist,2020-10-29,0.03446078431372549,0.2499038831218762,0.02465686274509804,0.24009996155324873
quant_modeler,jhk,2020-10-29,0.04138392857142857,0.25,0.03245535714285715,0.24107142857142858
market,predictit,2020-10-29,0.038705357142857146,0.25,0.026800595238095238,0.2380952380952381
quant_modeler,538,2020-10-30,0.037812500000000006,0.25,0.037812500000000006,0.25
quant_modeler,economist,2020-10-30,0.033578431372549025,0.2499038831218762,0.02377450980392157,0.24009996155324873
quant_modeler,jhk,2020-10-30,0.041339285714285724,0.25,0.041339285714285724,0.25
market,predictit,2020-10-30,0.04004464285714286,0.25,0.0221875,0.23214285714285715
quant_modeler,538,2020-10-31,0.03799107142857143,0.25,0.0290625,0.24107142857142858
quant_modeler,economist,2020-10-31,0.03279411764705883,0.2499038831218762,0.022990196078431373,0.24009996155324873
quant_modeler,jhk,2020-10-31,0.04004464285714286,0.25,0.028139880952380954,0.2380952380952381
market,predictit,2020-10-31,0.03794642857142856,0.25,0.02901785714285714,0.24107142857142858
quant_modeler,538,2020-11-01,0.040401785714285716,0.25,0.040401785714285716,0.25
quant_modeler,economist,2020-11-01,0.03230392156862745,0.2499038831218762,0.03230392156862745,0.2499038831218762
quant_modeler,jhk,2020-11-01,0.039419642857142854,0.25,0.039419642857142854,0.25
market,predictit,2020-11-01,0.03852678571428571,0.25,0.03852678571428571,0.25
quant_modeler,538,2020-11-02,0.04004464285714286,0.25,0.028139880952380954,0.2380952380952381
quant_modeler,economist,2020-11-02,0.03480392156862745,0.2499038831218762,0.03480392156862745,0.2499038831218762
quant_modeler,jhk,2020-11-02,0.039999999999999994,0.25,0.039999999999999994,0.25
market,predictit,2020-11-02,0.040758928571428564,0.25,0.040758928571428564,0.25
expert,sabato,2020-11-02,0.056562499999999995,0.25,0.040937499999999995,0.234375
quant_modeler,538,2020-11-03,0.04004464285714286,0.25,0.028139880952380954,0.2380952380952381
quant_modeler,economist,2020-11-03,0.03637254901960785,0.2499038831218762,0.03637254901960785,0.2499038831218762
quant_modeler,jhk,2020-11-03,0.039642857142857146,0.25,0.02178571428571429,0.23214285714285715
