cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,state,tipping,vpi,winstate_inc,winstate_chal,winstate_3rd,voteshare_inc,voteshare_chal,voteshare_3rd,voteshare_other,voteshare_inc_hi,voteshare_chal_hi,voteshare_3rd_hi,voteshare_other_hi,voteshare_inc_lo,voteshare_chal_lo,voteshare_3rd_lo,voteshare_other_lo,margin,margin_hi,margin_lo,win_EC_if_win_state_inc,win_EC_if_win_state_chal,win_state_if_win_EC_inc,win_state_if_win_EC_chal,state_turnout,state_turnout_hi,state_turnout_lo,timestamp,simulations
2020,President,polls-plus,8/13/20,Trump,Biden,,Hawaii,0.000625,0.2070857,0.016025,0.983975,,32.58136,65.60843,,1.81021,41.19609,74.12458,,2.826837,24.07866,56.97406,,0.9209752,-33.02706,-15.78265,-50.02161,0.5975039,0.7267969,0.0347929,0.9910615,,,,8/13/20 21:50,40000
2020,President,polls-plus,8/13/20,Trump,Biden,,Georgia,0.0145,0.4758459,0.652775,0.347225,,50.96532,48.20223,,0.8324491,55.53536,52.82202,,1.286597,46.3505,43.62305,,0.4307104,2.763093,11.89477,-6.472788,0.4172188,0.9912881,0.9896439,0.4769956,,,,8/13/20 21:50,40000
2020,President,polls-plus,8/13/20,Trump,Biden,,Florida,0.2256125,3.155137,0.351625,0.648375,,48.07082,51.14932,,0.7798603,53.36534,56.45369,,1.204303,42.77093,45.841,,0.4040049,-3.078504,7.500572,-13.65946,0.7341628,0.9731637,0.9380451,0.874411,,,,8/13/20 21:50,40000
2020,President,polls-plus,8/13/20,Trump,Biden,,District of Columbia,0,0,0,1,,5.765395,90.76669,,3.467915,8.534555,93.95678,,5.468284,3.127582,87.29869,,1.735026,-85.0013,-79.15517,-90.54082,,0.7216,0,1,,,,8/13/20 21:50,40000
2020,President,polls-plus,8/13/20,Trump,Biden,,Delaware,0.00005,0.0147962,0.002825,0.997175,,37.90858,60.95203,,1.139388,42.71062,65.74706,,1.768315,33.13555,56.14552,,0.5856482,-23.04345,-13.48834,-32.60496,0.9823009,0.7235941,0.0100836,0.9999307,,,,8/13/20 21:50,40000
2020,President,polls-plus,8/13/20,Trump,Biden,,Connecticut,0.0008625,0.0749629,0.024325,0.975675,,40.15503,58.93726,,0.9077114,46.01392,64.74712,,1.404382,34.36864,53.09115,,0.4688216,-18.78223,-7.095194,-30.3782,0.950668,0.7383606,0.0840298,0.998337,,,,8/13/20 21:50,40000
2020,President,polls-plus,8/13/20,Trump,Biden,,Colorado,0.0217375,1.060776,0.146775,0.853225,,44.45381,53.70921,,1.836975,50.18872,59.42752,,2.86921,38.73429,47.96807,,0.9342682,-9.255403,2.167484,-20.64007,0.8846874,0.826306,0.4718387,0.9770302,,,,8/13/20 21:50,40000
2020,President,polls-plus,8/13/20,Trump,Biden,,California,0.00175,0.01778,0.0034,0.9966,,34.17166,63.94497,,1.883374,40.07472,69.88692,,2.942795,28.25149,57.98836,,0.9572971,-29.7733,-18.00011,-41.60729,0.7720588,0.7232842,0.0095385,0.998926,,,,8/13/20 21:50,40000
2020,President,polls-plus,8/13/20,Trump,Biden,,Arkansas,0.000375,0.0465023,0.927475,0.072525,,56.62313,41.77422,,1.602643,63.06198,48.2975,,2.498753,50.12599,35.34186,,0.8176305,14.84891,27.68923,1.850407,0.2957762,0.9875905,0.9968205,0.0992586,,,,8/13/20 21:50,40000
2020,President,polls-plus,8/13/20,Trump,Biden,,Arizona,0.04785,2.414365,0.4448,0.5552,,48.72125,49.98771,,1.291042,54.63277,55.93286,,2.007106,42.76341,44.04827,,0.6617962,-1.266456,10.55959,-13.13305,0.5628935,0.9534402,0.9097929,0.7335781,,,,8/13/20 21:50,40000
2020,President,polls-plus,8/13/20,Trump,Biden,,Alaska,0.00185,0.8262799,0.8112,0.1888,,53.63206,44.15168,,2.216259,60.65939,51.20245,,3.470574,46.56253,37.15337,,1.122038,9.480378,23.44477,-4.615427,0.3322547,0.9699417,0.9793786,0.2537763,,,,8/13/20 21:50,40000
2020,President,polls-plus,8/13/20,Trump,Biden,,Alabama,0.0002625,0.01728,0.977625,0.022375,,59.94276,39.27744,,0.7797962,65.98694,45.275,,1.204203,53.93671,33.20273,,0.4039723,20.66532,32.78881,8.656836,0.280757,0.9675978,0.9973655,0.0300028,,,,8/13/20 21:50,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Wyoming,0,0,0.99815,0.00185,,68.59249,28.02708,,3.380426,75.44413,34.85327,,5.323054,61.65279,21.32874,,1.689292,40.56541,53.98513,26.98958,0.288108,0.9594595,0.9997393,0.0025044,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Wisconsin,0.1138,5.310641,0.301625,0.698375,,47.30095,51.68616,,1.012887,52.7425,57.17587,,1.566703,41.80987,46.26272,,0.5212185,-4.385219,6.45727,-15.36558,0.8246995,0.9412923,0.8647662,0.9275132,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,West Virginia,0.0000125,0.0025752,0.9915,0.0085,,65.96137,32.20117,,1.837454,73.54628,39.96702,,2.866292,58.18255,24.63638,,0.9329317,33.7602,48.89902,18.2326,0.2898639,0.9705882,0.9991309,0.0116402,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Washington,0.0012625,0.0505445,0.01345,0.98655,,36.90874,60.83963,,2.251623,43.21029,67.20387,,3.523089,30.60582,54.51637,,1.137531,-23.93089,-11.35641,-36.53223,0.8271375,0.7160559,0.0386755,0.9967196,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Virginia,0.015725,0.5279087,0.079025,0.920975,,44.24166,54.72273,,1.035609,48.98386,59.47032,,1.602339,39.49156,49.97265,,0.5326617,-10.48108,-1.008368,-19.96148,0.9756406,0.7675833,0.2680341,0.997425,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Vermont,0.0003625,0.1663005,0.0085,0.9915,,31.43352,65.87418,,2.692305,39.60321,73.98546,,4.223935,23.42084,57.64108,,1.35396,-34.44065,-18.08594,-50.48049,0.7176471,0.7124054,0.0212063,0.9966137,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Utah,0.0004875,0.0560787,0.950525,0.049475,,57.04747,39.63196,,3.320574,63.59292,46.26822,,5.22729,50.35921,33.10044,,1.660233,17.41551,30.30537,4.238914,0.3014387,0.9772612,0.996089,0.0682187,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Texas,0.010375,0.1551322,0.708925,0.291075,,51.71758,47.27083,,1.011596,56.97071,52.6246,,1.564679,46.37034,42.01188,,0.5205679,4.44675,14.96283,-6.242912,0.405332,0.9988834,0.998957,0.4102293,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Tennessee,0.0007375,0.0403848,0.94935,0.05065,,57.71335,41.18596,,1.100693,63.9309,47.50919,,1.70449,51.37775,34.9562,,0.5654032,16.52739,28.96122,3.903824,0.3023121,0.9871668,0.9977403,0.0705467,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,South Dakota,0.000225,0.0793118,0.959775,0.040225,,59.7556,38.76344,,1.480966,67.02393,46.12681,,2.302774,52.36552,31.52044,,0.7557403,20.99216,35.48598,6.277945,0.2986898,0.9757614,0.9966105,0.0553792,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,South Carolina,0.0011125,0.0718165,0.87185,0.12815,,54.00998,45.09955,,0.8904738,59.05219,50.17896,,1.374964,48.91803,40.06273,,0.4594713,8.910423,18.97633,-1.240215,0.3292711,0.9955131,0.998001,0.18,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Rhode Island,0.000325,0.0943655,0.0199,0.9801,,37.69398,60.87502,,1.431,44.54696,67.69264,,2.224026,30.90425,54.00648,,0.7308277,-23.18104,-9.491125,-36.77374,0.9572864,0.7222732,0.0662263,0.9988007,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Pennsylvania,0.2154125,4.882098,0.26605,0.73395,,47.29086,51.98158,,0.7275705,52.16288,56.85388,,1.120386,42.42981,47.12776,,0.3769682,-4.690721,5.004684,-14.42467,0.9070663,0.9333742,0.8389536,0.9665608,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Oregon,0.006925,0.4650328,0.09145,0.90855,,41.74219,55.87759,,2.380219,48.5074,62.61691,,3.727291,35.0367,49.09393,,1.200775,-14.13541,-0.6498661,-27.49357,0.7837616,0.7586814,0.2491743,0.9725573,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Oklahoma,0.0000625,0.006355,0.992125,0.007875,,63.4113,35.39775,,1.190944,69.65614,41.71665,,1.846359,57.04982,29.13005,,0.6107224,28.01354,40.52136,15.36182,0.289782,0.9809524,0.9994785,0.0108995,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Ohio,0.027675,0.6934263,0.55215,0.44785,,49.98751,48.94676,,1.065726,55.26276,54.24043,,1.649595,44.68762,43.68087,,0.5478188,1.040748,11.56018,-9.526745,0.5182468,0.996539,0.9947853,0.6297002,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,North Dakota,0.000075,0.0310143,0.9851,0.0149,,60.9709,36.35246,,2.676636,67.63506,43.0954,,4.198945,54.20926,29.76748,,1.346282,24.61843,37.77474,11.19378,0.2919754,0.9983221,0.9999131,0.0209877,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,North Carolina,0.0392,1.112719,0.510325,0.489675,,49.73335,49.50392,,0.7627315,54.81656,54.60787,,1.175342,44.62853,44.41296,,0.3948259,0.2294266,10.40152,-9.957638,0.5472493,0.982131,0.9708847,0.6785538,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,New York,0.0012625,0.0233231,0.00475,0.99525,,37.07125,61.82336,,1.105386,42.53029,67.24968,,1.71186,31.66609,56.34975,,0.5677624,-24.75211,-13.82495,-35.56255,0.8789474,0.7115549,0.0145142,0.9991887,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,New Mexico,0.009275,1.627776,0.099575,0.900425,,43.18857,54.98306,,1.828372,49.08486,60.84346,,2.851894,37.35018,49.0689,,0.9284286,-11.79448,-0.0313625,-23.45599,0.9103691,0.7774384,0.3151399,0.9876896,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,New Jersey,0.0078,0.2815155,0.04715,0.95285,,40.70875,58.40746,,0.8837965,47.26363,64.91949,,1.36453,34.21833,51.8856,,0.4560982,-17.69871,-4.625059,-30.68942,0.7820784,0.7331689,0.128194,0.985679,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,New Hampshire,0.0116375,2.158643,0.2839,0.7161,,46.32313,52.62864,,1.048224,53.62193,59.90199,,1.62213,39.05632,45.3568,,0.5390118,-6.305511,8.247158,-20.84596,0.7482388,0.890972,0.7384843,0.9002116,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Nevada,0.0284875,3.326626,0.23285,0.76715,,46.04439,52.21877,,1.736844,51.53822,57.74951,,2.706929,40.51107,46.7112,,0.8830085,-6.174383,4.7647,-17.21028,0.8659008,0.883921,0.7009386,0.9567549,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Nebraska,0.0000125,0.0021021,0.984525,0.015475,,58.98421,39.2286,,1.787192,64.43899,44.77808,,2.789225,53.44496,33.7974,,0.9078612,19.75561,30.58703,8.679823,0.292146,0.9983845,0.9999131,0.0217989,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,NE-3,0,0,0.999425,0.000575,,72.62583,25.04865,,2.325518,78.91867,31.37338,,3.640453,66.23282,18.81089,,1.173879,47.57719,60.06107,34.94209,0.2878155,1,1,0.0008113,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,NE-2,0.0080875,3.806055,0.458525,0.541475,,48.87542,49.79453,,1.330054,54.61747,55.60605,,2.065307,43.07379,44.03216,,0.6803986,-0.9191151,10.57697,-12.50348,0.5832834,0.9603398,0.9297758,0.7336861,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,NE-1,0.000125,0.0628173,0.9434,0.0566,,56.38023,41.87463,,1.745139,62.09116,47.6852,,2.720044,50.56698,36.16582,,0.8871274,14.5056,25.86582,2.937235,0.3045898,0.9942579,0.998957,0.0794004,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Montana,0.000975,0.2678217,0.87945,0.12055,,55.29124,42.69703,,2.011733,62.16832,49.67232,,3.142473,48.29811,35.8248,,1.019213,12.5942,26.25759,-1.323215,0.3240662,0.9780174,0.9907874,0.1663492,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Missouri,0.0011875,0.0592125,0.8708,0.1292,,54.3798,44.17941,,1.44079,60.15246,50.01865,,2.23946,48.56625,38.44239,,0.7357109,10.20039,21.69754,-1.418221,0.3295246,0.9945821,0.9975665,0.1813051,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Mississippi,0.0024125,0.2843895,0.87175,0.12825,,55.55922,43.64565,,0.7951277,62.28104,50.43629,,1.225982,48.74972,36.92186,,0.4112443,11.91357,25.35357,-1.658758,0.3216518,0.942885,0.9747958,0.1706173,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Minnesota,0.0869,4.045571,0.281875,0.718125,,46.93324,51.62732,,1.439437,52.17108,56.93778,,2.237326,41.65299,46.38882,,0.7350359,-4.694085,5.730988,-15.26014,0.814102,0.9159617,0.7977577,0.9280776,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Michigan,0.073875,2.091307,0.1876,0.8124,,45.93601,52.94169,,1.122295,51.05516,58.10279,,1.738415,40.76991,47.82236,,0.5762594,-7.00568,3.22488,-17.32046,0.9612207,0.863737,0.6268903,0.9900529,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Massachusetts,0.0005875,0.0247026,0.0059,0.9941,,34.05172,64.24726,,1.701023,40.84653,70.99374,,2.650293,27.28588,57.43917,,0.8652135,-30.19555,-16.63088,-43.67554,0.8432204,0.7120259,0.0172953,0.9986949,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Maryland,0.000425,0.0220378,0.00255,0.99745,,35.7534,62.88134,,1.365259,41.07356,68.15979,,2.120602,30.47825,57.51965,,0.6979998,-27.12793,-16.47461,-37.66104,0.7450981,0.7099103,0.0066052,0.9990829,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Maine,0.0032125,0.5996587,0.2271,0.7729,,45.14959,53.29983,,1.550584,52.34173,60.49665,,2.41431,37.9772,46.1076,,0.7915558,-8.150246,6.195061,-22.4928,0.7414135,0.8416678,0.5853468,0.9178483,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,ME-2,0.0037625,1.499228,0.639225,0.360775,,51.06307,47.20872,,1.728213,58.42857,54.64304,,2.693285,43.6507,39.85783,,0.8787215,3.854355,18.54404,-10.9687,0.4267277,0.9565518,0.9482878,0.4869136,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,ME-1,0.00035,0.1253695,0.05935,0.94065,,39.80869,58.80115,,1.390165,47.46553,66.38513,,2.159715,32.2398,51.13782,,0.7104442,-18.99246,-3.676407,-34.14504,0.8319292,0.7430235,0.1716496,0.9861376,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Louisiana,0.0017,0.119186,0.92235,0.07765,,57.5984,41.58956,,0.812045,64.73465,48.78336,,1.252438,50.41679,34.43932,,0.4198103,16.00884,30.29486,1.657333,0.3087223,0.961687,0.9899183,0.1053616,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Kentucky,0.00015,0.0102784,0.97325,0.02675,,59.44903,39.3664,,1.184571,65.72189,45.72456,,1.836334,53.11127,33.10701,,0.6075253,20.08264,32.5907,7.424446,0.2951965,0.9869159,0.9987832,0.0372487,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Kansas,0.0002375,0.0266337,0.923,0.077,,55.42621,42.70731,,1.866482,61.0394,48.42459,,2.912316,49.71566,37.11121,,0.9473201,12.7189,23.87934,1.377676,0.3115655,0.999026,0.9997393,0.1085362,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Iowa,0.002725,0.2492871,0.6856,0.3144,,51.4618,47.16397,,1.374228,57.27016,53.06965,,2.134686,45.59959,41.35033,,0.7024819,4.297838,15.89583,-7.460386,0.4187938,0.9983302,0.9981748,0.4428571,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Indiana,0.0001625,0.008472,0.946525,0.053475,,56.29264,42.32353,,1.383828,61.68372,47.79882,,2.14976,50.80082,36.96677,,0.7072781,13.96911,24.67876,3.040283,0.3038747,0.9995325,0.9999131,0.0754145,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Illinois,0.0008125,0.0202162,0.00885,0.99115,,38.9199,59.55587,,1.524221,44.04626,64.66315,,2.371054,33.81376,54.43382,,0.7772875,-20.63597,-10.42768,-30.77053,0.9915254,0.7150028,0.0305058,0.9998942,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Idaho,0.00005,0.0099001,0.993425,0.006575,,62.78729,34.12066,,3.092057,69.3688,40.79131,,4.861984,56.01771,27.61447,,1.549073,28.66663,41.63196,15.4048,0.2895035,0.9923955,0.9998262,0.0092063,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Hawaii,0.000525,0.1734618,0.0155,0.9845,,32.7072,65.46474,,1.828056,41.41318,74.0526,,2.851393,24.14391,56.74262,,0.928272,-32.75754,-15.35748,-49.88062,0.6177419,0.7139411,0.033287,0.9917108,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Georgia,0.0144125,0.4758832,0.6573,0.3427,,51.01021,48.1514,,0.8383933,55.626,52.74696,,1.293608,46.37891,43.53974,,0.433145,2.858813,12.07587,-6.35961,0.4329454,0.9906624,0.9893099,0.4790123,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Florida,0.22675,3.172639,0.359,0.641,,48.11795,51.09511,,0.786935,53.44211,56.44429,,1.213173,42.75714,45.77359,,0.4070953,-2.977155,7.647781,-13.69776,0.7505571,0.9708268,0.9367287,0.8780247,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,District of Columbia,0,0,0,1,,5.809752,90.67892,,3.511332,8.615928,93.90369,,5.532621,3.162947,87.17941,,1.752718,-84.86916,-78.92715,-90.47929,,0.70875,0,1,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Delaware,0.00005,0.0161412,0.002975,0.997025,,37.94655,60.89489,,1.15856,42.7613,65.70563,,1.795413,33.13979,56.06921,,0.5944716,-22.94834,-13.31241,-32.55393,0.9831933,0.7108147,0.0101686,0.9999294,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Connecticut,0.001125,0.095623,0.02625,0.97375,,40.19999,58.87684,,0.9231697,46.13611,64.785,,1.426137,34.30602,52.94398,,0.4759781,-18.67686,-6.832907,-30.45151,0.9485714,0.7264698,0.0865635,0.9980952,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Colorado,0.0221375,1.073654,0.1509,0.8491,,44.483,53.65289,,1.86411,50.21349,59.41203,,2.908555,38.74106,47.89106,,0.9461445,-9.169888,2.250168,-20.60632,0.8903247,0.8157166,0.4670607,0.9772487,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,California,0.00155,0.0156905,0.003275,0.996725,,34.33161,63.79237,,1.876022,40.31596,69.74657,,2.927432,28.41642,57.77914,,0.952049,-29.46077,-17.54912,-41.26192,0.7862595,0.7103765,0.0089519,0.9990124,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Arkansas,0.0004125,0.0511719,0.927425,0.072575,,56.65345,41.72514,,1.621412,63.08546,48.23241,,2.524495,50.13345,35.29991,,0.8256375,14.9283,27.72737,1.940012,0.3091894,0.987599,0.9968712,0.1011287,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Arizona,0.0512,2.593933,0.44815,0.55185,,48.75002,49.94798,,1.301995,54.71819,55.93006,,2.021172,42.76524,43.95874,,0.6663612,-1.197963,10.73267,-13.15177,0.5840678,0.9511642,0.90996,0.7405996,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Alaska,0.0016125,0.7240288,0.81035,0.18965,,53.71383,44.04784,,2.238337,60.75446,51.22476,,3.501969,46.49229,37.02472,,1.130992,9.665985,23.68867,-4.669258,0.3472573,0.9666491,0.9782722,0.2586596,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/12/20,Trump,Biden,,Alabama,0.0002375,0.0152935,0.977675,0.022325,,59.95332,39.26014,,0.7865476,65.93297,45.28182,,1.212567,53.9101,33.26929,,0.406899,20.69318,32.64488,8.635139,0.2937582,0.9798432,0.9984356,0.0308642,,,,8/12/20 23:41,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,Wyoming,0,0,0.9982,0.0018,,68.58497,28.02796,,3.387071,75.34364,34.81685,,5.335155,61.65897,21.35305,,1.684583,40.55701,53.8608,26.96496,0.2870417,0.9583333,0.9997383,0.0024287,,,,8/11/20 19:08,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,Wisconsin,0.10665,4.983654,0.302275,0.697725,,47.28774,51.70419,,1.008072,52.7952,57.19232,,1.560393,41.80054,46.18713,,0.516316,-4.41644,6.576979,-15.37395,0.8244976,0.9441757,0.8695918,0.9275255,,,,8/11/20 19:08,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,West Virginia,0.000075,0.0145458,0.99255,0.00745,,65.94356,32.22168,,1.834761,73.49786,39.97487,,2.863508,58.18651,24.64603,,0.927152,33.72188,48.84262,18.26632,0.2886253,0.9798658,0.9995639,0.0102781,,,,8/11/20 19:08,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,Washington,0.0012125,0.048725,0.0136,0.9864,,36.90157,60.85219,,2.246236,43.36784,67.24859,,3.515853,30.59119,54.36523,,1.129385,-23.95062,-11.05757,-36.59538,0.8161765,0.7175335,0.0387299,0.9965153,,,,8/11/20 19:08,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,Virginia,0.0162375,0.5441018,0.082475,0.917525,,44.23198,54.73417,,1.033848,49.04153,59.54153,,1.600815,39.43489,49.93705,,0.5292435,-10.50219,-0.9107246,-20.09965,0.9757502,0.7719681,0.2807921,0.9972545,,,,8/11/20 19:08,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,Vermont,0.00025,0.1058309,0.00845,0.99155,,31.45614,65.84613,,2.697728,39.64978,73.89219,,4.234154,23.45042,57.62418,,1.350071,-34.38999,-18.07211,-50.41801,0.7189349,0.7139075,0.0211968,0.9966561,,,,8/11/20 19:08,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,Utah,0.000625,0.0721597,0.9502,0.0498,,57.01122,39.67546,,3.31332,63.7121,46.3229,,5.21721,50.36033,33.06643,,1.648921,17.33576,30.45088,4.211473,0.300542,0.9789157,0.9964236,0.0686378,,,,8/11/20 19:08,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,Texas,0.0099,0.1483545,0.7078,0.2922,,51.7099,47.28004,,1.010054,57.05115,52.63245,,1.5635,46.37226,41.94414,,0.5173103,4.429858,15.08703,-6.238956,0.4045987,0.99923,0.9992149,0.4110876,,,,8/11/20 19:08,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,Tennessee,0.0003625,0.0191955,0.949125,0.050875,,57.70339,41.19651,,1.100095,63.98338,47.48774,,1.704793,51.39341,34.89246,,0.5624311,16.50688,29.05504,3.925596,0.3011194,0.9832924,0.9972087,0.0704329,,,,8/11/20 19:08,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,South Dakota,0.0002,0.0745861,0.962025,0.037975,,59.79397,38.7221,,1.483932,67.03688,46.06624,,2.308959,52.45393,31.49407,,0.753706,21.07188,35.54093,6.382919,0.2967698,0.9697169,0.9961619,0.0518479,,,,8/11/20 19:08,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,South Carolina,0.0007875,0.0506231,0.869725,0.130275,,54.01944,45.09026,,0.8902984,59.11427,50.17964,,1.375977,48.91542,39.98174,,0.4571399,8.929186,19.12166,-1.262209,0.3289258,0.9959701,0.9981682,0.1826822,,,,8/11/20 19:08,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,Rhode Island,0.0003625,0.1101307,0.0202,0.9798,,37.75382,60.81234,,1.433846,44.66898,67.66055,,2.23004,30.90985,53.86013,,0.7288394,-23.05852,-9.210239,-36.71206,0.9430693,0.7237191,0.0664689,0.9983808,,,,8/11/20 19:08,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,Pennsylvania,0.210125,4.765666,0.264875,0.735125,,47.28755,51.98963,,0.7228257,52.20669,56.89177,,1.114018,42.38322,47.0705,,0.3726748,-4.702078,5.109098,-14.47422,0.9079754,0.9338208,0.8391486,0.9665259,,,,8/11/20 19:08,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,Oregon,0.007175,0.4827279,0.093875,0.906125,,41.74769,55.86686,,2.385452,48.62896,62.67989,,3.737423,34.96271,48.96515,,1.197586,-14.11916,-0.4184914,-27.60464,0.783755,0.7616499,0.2567167,0.9717001,,,,8/11/20 19:08,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,Oklahoma,0.000025,0.0025648,0.993225,0.006775,,63.40537,35.40522,,1.189412,69.69438,41.71633,,1.845187,57.06815,29.11066,,0.6070829,28.00015,40.52992,15.37045,0.2884039,0.9778598,0.9994766,0.0093277,,,,8/11/20 19:08,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,Ohio,0.02865,0.7164057,0.5496,0.4504,,49.99189,48.94365,,1.064465,55.34357,54.26876,,1.648847,44.65662,43.59165,,0.5445881,1.048239,11.74366,-9.596504,0.5187864,0.9965586,0.9948534,0.6319606,,,,8/11/20 19:08,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,North Dakota,0.0000625,0.0271068,0.985875,0.014125,,60.98782,36.34152,,2.670663,67.64939,43.03102,,4.191026,54.25317,29.71705,,1.336888,24.64629,37.86428,11.33249,0.2905794,0.9911504,0.9995639,0.0197114,,,,8/11/20 19:08,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,North Carolina,0.0399875,1.137801,0.50635,0.49365,,49.67803,49.55935,,0.7626227,54.81639,54.72589,,1.176206,44.502,44.41917,,0.3927889,0.1186877,10.37838,-10.22494,0.5513973,0.9843006,0.97418,0.6841253,,,,8/11/20 19:08,40000
2020,President,polls-plus,8/11/20,Trump,Biden,,New York,0.0010625,0.0194361,0.004875,0.995125,,37.09225,61.80357,,1.104176,42.53795,67.26918,,1.711208,31.64849,56.3479,,0.5644737,-24.71132,-13.83387,-35.60369,0.9076923,0.7132772,0.0154396,0.9993664,,,,8/11/20 19:08,40000
